group,queryid,geneid,C_RawCounts,T_RawCounts,C_Meantpm,T_Meantpm,regulation,FoldChange,subjectid,subjectdescription,taxon1,taxon2,taxon5,taxon6,subjectid_2,taxon6_2,bitscore_2,bitscore2_2,keywords_2,subjectdescription_2,FoldChange(log),FoldChange(EBSeq),PPDE,identity,evalue,bitscore,bitscore2,querylength,Alignment_vs_Q_SeqLength,ID,subjectlength,Alignment_vs_S_SeqLength,GO,PFAM,Panther,KEGG,KEGGec,KO,KOGAnnotation,taxon3,taxon4,Taxonomy,GO_2,PFAM_2,Panther_2,KEGG_2,KEGGec_2,KO_2,KOGAnnotation_2
PolyA_DEIso,Salix_HiSeq_c595612_g1_i1,Salix_HiSeq_c595612_g1,0,332,0.00,14.31,Treatment,6790.03,gi|914263411|gb|KNZ78418.1|,V-type proton ATPase subunit D [Termitomyces sp. J132],Eukaryota,Fungi,Termitomyces,Termitomyces sp. J132,gi|914263411|gb|KNZ78418.1|;tr|K5XGH6|K5XGH6_AGABU;tr|K9HVA8|K9HVA8_AGABB;gi|568446513|ref|XP_006457972.1|;gi|751698977|gb|KIM48909.1|;gi|763729964|gb|KJA27371.1|;tr|F8PE75|F8PE75_SERL9;gi|807753147|ref|XP_012181368.1|;tr|F8QEP0|F8QEP0_SERL3;gi|749763632|gb|KII88366.1|,Termitomyces sp. J132;Agaricus;Agaricus;Agaricus bisporus var. bisporus H97;Hebeloma cylindrosporum h7;Hypholoma sublateritium FD-334 SS-4;Serpula;Fibroporia radiculosa;Serpula;Plicaturopsis crispa FD-325 SS-3,407;407;407;407;406;405;403;404;403;405,96;95;95;95;95;95;94;94;94;94,"[('hypothetical', 4), ('bisporus', 2), ('Putative', 2), ('Uncharacterized', 2), ('uncharacterized', 2)]",V-type proton ATPase subunit D [Termitomyces sp. J132];Uncharacterized protein;hypothetical protein AGABI2DRAFT_183080 [Agaricus bisporus var. bisporus H97];hypothetical protein M413DRAFT_21210 [Hebeloma cylindrosporum h7];hypothetical protein HYPSUDRAFT_83711 [Hypholoma sublateritium FD-334 SS-4];Putative uncharacterized protein;predicted protein [Fibroporia radiculosa];hypothetical protein PLICRDRAFT_140516 [Plicaturopsis crispa FD-325 SS-3],3.83,7388.08,1.00,93.36,8.00E-137,407,96,1444,43.84,914263411,253,83.40,0,0,0,0,0,0,0,Fungi,Lyophyllaceae,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Lyophyllaceae;Termitomyces;Termitomyces sp. J132,GO:0042626;0,PF01813;0,PTHR11671;0,abp:AGABI1DRAFT117991;abv:AGABI2DRAFT183080;0;sla:SERLADRAFT_480988,0,K02149;0,0
PolyA_DEIso,Salix_HiSeq_c600563_g1_i1,Salix_HiSeq_c600563_g1,1,68,0.50,14.26,Treatment,28.26,gi|646307081|gb|KDQ28226.1|,hypothetical protein PLEOSDRAFT_1089639 [Pleurotus ostreatus PC15],Eukaryota,Fungi,Pleurotus ostreatus,Pleurotus ostreatus PC15,gi|646307081|gb|KDQ28226.1|;tr|S7RU53|S7RU53_GLOTA;gi|630352169|ref|XP_007865385.1|;gi|599106452|ref|XP_007382900.1|;tr|B8PD10|B8PD10_POSPM;gi|242215497|ref|XP_002473563.1|;tr|M2QPN9|M2QPN9_CERS8;gi|646385963|gb|KDQ51064.1|;gi|449548046|gb|EMD39013.1|;tr|K5Y090|K5Y090_AGABU,Pleurotus ostreatus PC15;Gloeophyllum;Gloeophyllum trabeum ATCC 11539;Punctularia strigosozonata HHB-11173 SS5;Postia;Postia placenta Mad-698-R;Gelatoporia;Jaapia argillacea MUCL 33604;Gelatoporia subvermispora B;Agaricus,128;127;127;126;125;125;125;125;125;124,93;91;91;91;90;90;89;89;89;88,"[('ribosomal', 5), ('60S', 5), ('L33-A-like', 4), ('hypothetical', 3), ('Uncharacterized', 2)]",hypothetical protein PLEOSDRAFT_1089639 [Pleurotus ostreatus PC15];60S ribosomal protein L33-A-like protein;60S ribosomal protein L33-A-like protein [Gloeophyllum trabeum ATCC 11539];60S ribosomal protein L33-A-like protein [Punctularia strigosozonata HHB-11173 SS5];60S ribosomal protein L35 [Postia placenta Mad-698-R];Uncharacterized protein;hypothetical protein JAAARDRAFT_41530 [Jaapia argillacea MUCL 33604];hypothetical protein CERSUDRAFT_81793 [Gelatoporia subvermispora B];Uncharacterized protein,1.45,29.53,1.00,92.54,2.00E-35,128,93,288,69.79,646307081,106,63.21,0,0,0,0,0,0,0,Fungi,Pleurotus,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Pleurotaceae;Pleurotus;Pleurotus ostreatus;Pleurotus ostreatus PC15,GO:0005840;GO:0003735;GO:0006412;0;GO:0006412,PF01247;0;PF01247,PTHR10902;0;PTHR10902,gtr:GLOTRDRAFT_75536;0;ppl:POSPLDRAFT_116399;ppl:POSPLDRAFT_134689;abp:AGABI1DRAFT119655,0,K02917;0;K02917,0
PolyA_DEIso,Salix_HiSeq_c600769_g2_i2,Salix_HiSeq_c600769_g2,0,110,0.00,14.25,Treatment,inf,gi|751696147|gb|KIM46126.1|,hypothetical protein M413DRAFT_304153 [Hebeloma cylindrosporum h7],Eukaryota,Fungi,Hebeloma cylindrosporum,Hebeloma cylindrosporum h7,gi|751696147|gb|KIM46126.1|;tr|M5BRT2|M5BRT2_THACB;gi|471904839|emb|CCO29185.1|;gi|639570841|gb|KDN48252.1|;gi|636607865|ref|XP_008035067.1|;gi|646400491|gb|KDQ64570.1|;gi|639570839|gb|KDN48250.1|,Hebeloma cylindrosporum h7;Rhizoctonia;Rhizoctonia solani AG-1 IB;Rhizoctonia solani AG-8 WAC10335;Trametes versicolor FP-101664 SS1;Jaapia argillacea MUCL 33604;Rhizoctonia solani AG-8 WAC10335,54;54;54;55;56;52;54,79;76;76;73;72;70;69,"[('hypothetical', 6), ('solani', 3), ('[Rhizoctonia', 3), ('partial', 2), ('WAC10335]', 2)]","hypothetical protein M413DRAFT_304153 [Hebeloma cylindrosporum h7];Uncharacterized protein;hypothetical protein BN14_03189 [Rhizoctonia solani AG-1 IB];hypothetical protein RSAG8_02844, partial [Rhizoctonia solani AG-8 WAC10335];hypothetical protein TRAVEDRAFT_44788 [Trametes versicolor FP-101664 SS1];hypothetical protein JAAARDRAFT_52515 [Jaapia argillacea MUCL 33604];hypothetical protein RSAG8_02842, partial [Rhizoctonia solani AG-8 WAC10335]",inf,10103.13,1.00,67.86,1.00E-06,54,79,546,15.38,751696147,98,28.57,0,0,0,0,0,0,0,Fungi,Hebeloma,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Cortinariaceae;Hebeloma;Hebeloma cylindrosporum;Hebeloma cylindrosporum h7,0,0,0,0,0,0,0
PolyA_DEIso,Salix_HiSeq_c578440_g1_i1,Salix_HiSeq_c578440_g1,0,135,0.00,14.24,Treatment,inf,gi|691786307|emb|CDO76842.1|,hypothetical protein BN946_scf185033.g39 [Trametes cinnabarina],Eukaryota,Fungi,Trametes,Trametes cinnabarina,gi|691786307|emb|CDO76842.1|;tr|D8Q7L0|D8Q7L0_SCHCM;gi|595770188|ref|XP_007263637.1|;gi|599116937|ref|XP_007386351.1|;gi|302682532|ref|XP_003030947.1|;tr|R7T1P8|R7T1P8_DICSQ;gi|597987793|ref|XP_007365140.1|;gi|749759884|gb|KII84859.1|;tr|V2XJC1|V2XJC1_MONRO;gi|630185823|ref|XP_007846877.1|,Trametes cinnabarina;Schizophyllum;Fomitiporia mediterranea MF3/22;Punctularia strigosozonata HHB-11173 SS5;Schizophyllum commune H4-8;Dichomitus;Dichomitus squalens LYAD-421 SS1;Plicaturopsis crispa FD-325 SS-3;Moniliophthora;Moniliophthora roreri MCA 2997,293;292;292;292;292;290;290;291;290;290,98;97;97;97;97;96;96;96;95;95,"[('thioredoxin-like', 5), ('type', 4), ('4A/4B', 4), ('hypothetical', 3), ('BN946_scf185033.g39', 1)]",hypothetical protein BN946_scf185033.g39 [Trametes cinnabarina];Putative uncharacterized protein;4A/4B type thioredoxin-like protein [Fomitiporia mediterranea MF3/22];4A/4B type thioredoxin-like protein [Punctularia strigosozonata HHB-11173 SS5];hypothetical protein SCHCODRAFT_16105 [Schizophyllum commune H4-8];4A/4B type thioredoxin-like protein;4A/4B type thioredoxin-like protein [Dichomitus squalens LYAD-421 SS1];hypothetical protein PLICRDRAFT_45684 [Plicaturopsis crispa FD-325 SS-3];Thioredoxin-like protein 4a;thioredoxin-like protein 4a [Moniliophthora roreri MCA 2997],inf,12346.62,1.00,97.18,5.00E-98,293,98,639,66.67,691786307,142,100.00,0,0,0,0,0,0,0,Fungi,Coriolaceae,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Polyporales;Coriolaceae;Trametes;Trametes cinnabarina,GO:0005681;GO:0000398;0,PF02966;0,PTHR12052;0,scm:SCHCODRAFT_16105;0;dsq:DICSQDRAFT_85370;mrr:Moror_13077,0,K12859;0,0
PolyA_DEIso,Salix_HiSeq_c577729_g1_i1,Salix_HiSeq_c577729_g1,0,48,0.00,14.13,Treatment,inf,gi|750958929|gb|KIK15916.1|,hypothetical protein PISMIDRAFT_686859 [Pisolithus microcarpus 441],Eukaryota,Fungi,Pisolithus microcarpus,Pisolithus microcarpus 441,gi|750958929|gb|KIK15916.1|;gi|749760497|gb|KII85426.1|;gi|752352731|gb|KIO11780.1|;gi|691795020|emb|CDO70104.1|,Pisolithus microcarpus 441;Plicaturopsis crispa FD-325 SS-3;Pisolithus tinctorius Marx 270;Trametes cinnabarina,69;66;66;67,67;64;61;57,"[('hypothetical', 4), ('[Pisolithus', 2), ('270]', 1), ('microcarpus', 1), ('441]', 1)]",hypothetical protein PISMIDRAFT_686859 [Pisolithus microcarpus 441];hypothetical protein PLICRDRAFT_31652 [Plicaturopsis crispa FD-325 SS-3];hypothetical protein M404DRAFT_994451 [Pisolithus tinctorius Marx 270];hypothetical protein BN946_scf184806.g31 [Trametes cinnabarina],inf,8183.44,1.00,64.71,4.00E-12,69,67,418,36.60,750958929,110,46.36,0,0,0,0,0,0,0,Fungi,Pisolithus,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Boletales;Sclerodermatineae;Pisolithaceae;Pisolithus;Pisolithus microcarpus;Pisolithus microcarpus 441,0,0,0,0,0,0,0
PolyA_DEIso,Salix_HiSeq_c588603_g1_i2,Salix_HiSeq_c588603_g1,0,167,0.02,14.13,Treatment,821.65,gi|695541194|ref|XP_009543215.1|,hypothetical protein HETIRDRAFT_47592 [Heterobasidion irregulare TC 32-1],Eukaryota,Fungi,Heterobasidion irregulare,Heterobasidion irregulare TC 32-1,gi|695541194|ref|XP_009543215.1|;tr|D8PK17|D8PK17_SCHCM;gi|302694279|ref|XP_003036818.1|;tr|R7SZD7|R7SZD7_DICSQ;tr|V2XUQ2|V2XUQ2_MONRO;gi|599104082|ref|XP_007382119.1|;gi|597991615|ref|XP_007366132.1|;gi|630174601|ref|XP_007843259.1|;tr|M2PV51|M2PV51_CERS8;gi|754380120|gb|KIP12717.1|,Heterobasidion irregulare TC 32-1;Schizophyllum;Schizophyllum commune H4-8;Dichomitus;Moniliophthora;Punctularia strigosozonata HHB-11173 SS5;Dichomitus squalens LYAD-421 SS1;Moniliophthora roreri MCA 2997;Gelatoporia;Phlebiopsis gigantea 11061_1 CR5-6,149;147;147;147;147;147;147;147;147;147,93;92;92;91;91;91;91;91;91;91,"[('ribonucleo', 5), ('hypothetical', 3), ('like-Sm', 2), ('nuclear', 2), ('[Schizophyllum', 1)]",hypothetical protein HETIRDRAFT_47592 [Heterobasidion irregulare TC 32-1];Putative uncharacterized protein;hypothetical protein SCHCODRAFT_47419 [Schizophyllum commune H4-8];Like-Sm ribonucleo protein;Small nuclear ribonucleoprotein;like-Sm ribonucleo protein [Punctularia strigosozonata HHB-11173 SS5];like-Sm ribonucleo protein [Dichomitus squalens LYAD-421 SS1];small nuclear ribonucleoprotein [Moniliophthora roreri MCA 2997];Uncharacterized protein;hypothetical protein PHLGIDRAFT_97336 [Phlebiopsis gigantea 11061_1 CR5-6],2.91,1413.39,1.00,92.21,1.00E-41,149,93,756,30.56,695541194,77,100.00,0,0,0,0,0,0,0,Fungi,Heterobasidion annosum species complex,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Russulales;Bondarzewiaceae;Heterobasidion;Heterobasidion annosum species complex;Heterobasidion irregulare;Heterobasidion irregulare TC 32-1,GO:0005732;GO:0003723;GO:0000398;0;GO:0019013,PF01423;0,0,scm:SCHCODRAFT_47419;0;dsq:DICSQDRAFT_106497;mrr:Moror_17686,0,K11099;0,0
PolyA_DEIso,Salix_HiSeq_c129124_g1_i1,Salix_HiSeq_c129124_g1,7,41,2.53,14.12,Treatment,5.58,tr|S8DPM4|S8DPM4_FOMPI,Uncharacterized protein,Eukaryota,Fungi,Polyporales,Fomitopsis,tr|S8DPM4|S8DPM4_FOMPI;gi|527293729|gb|EPS94607.1|;tr|F8JIY1|F8JIY1_STREN;gi|503917452|ref|WP_014151446.1|;tr|S3Y1A2|S3Y1A2_9MICO;gi|514975375|ref|WP_016663580.1|;gi|736345390|ref|WP_034371397.1|,Fomitopsis;Fomitopsis pinicola FP-58527 SS1;Streptomyces;Streptomyces cattleya;Dermabacter;Dermabacter sp. HFH0086;Dermabacter hominis,51;51;52;52;51;51;51,57;57;56;56;55;55;55,"[('hypothetical', 4), ('Uncharacterized', 3), ('[Dermabacter', 2), ('pinicola', 1), ('HFH0086]', 1)]",Uncharacterized protein;hypothetical protein FOMPIDRAFT_58334 [Fomitopsis pinicola FP-58527 SS1];Uncharacterized protein;hypothetical protein [Streptomyces cattleya];hypothetical protein [Dermabacter sp. HFH0086];hypothetical protein [Dermabacter hominis],0.75,8.03,0.96,57.14,2.00E-05,51,57,232,54.31,S8DPM4,430,9.77,0,PF06792,0,0,0,0,0,Dikarya,Agaricomycetes,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Polyporales;Fomitopsis,0,PF06792;0;PF06792,0,0;sct:SCAT_p0997;scy:SCATT_p07390,0,0,0
PolyA_DEIso,Salix_HiSeq_c592461_g1_i4,Salix_HiSeq_c592461_g1,0,180,0.00,14.10,Treatment,inf,tr|L8WLY4|L8WLY4_THACA,60S ribosomal protein L2,Eukaryota,Fungi,mitosporic Ceratobasidiaceae,Rhizoctonia,tr|L8WLY4|L8WLY4_THACA;tr|D8PLK4|D8PLK4_SCHCM;gi|761952138|gb|KIY71788.1|;gi|302697263|ref|XP_003038310.1|;gi|443916177|gb|ELU37344.1|;gi|751832506|emb|CEL62235.1|;tr|F8NP28|F8NP28_SERL9;gi|576983558|gb|EUC56301.1|;gi|924119183|emb|CUA73122.1|;gi|639562782|gb|KDN40456.1|,Rhizoctonia;Schizophyllum;Cylindrobasidium torrendii FP15055 ss-10;Schizophyllum commune H4-8;Rhizoctonia solani AG-1 IA;Rhizoctonia solani AG-1 IB;Serpula;Rhizoctonia solani AG-3 Rhs1AP;Rhizoctonia solani;Rhizoctonia solani AG-8 WAC10335,469;469;470;469;469;469;467;466;465;465,94;94;94;94;94;94;93;93;93;93,"[('ribosomal', 8), ('60S', 7), ('[Rhizoctonia', 4), ('solani', 3), ('Putative', 2)]","60S ribosomal protein L2;Putative uncharacterized protein;ribosomal protein L2 [Cylindrobasidium torrendii FP15055 ss-10];60S ribosomal protein L2 [Schizophyllum commune H4-8];60S ribosomal protein L2 [Rhizoctonia solani AG-1 IA];60S ribosomal protein L2;60S ribosomal protein L2/L8 [Rhizoctonia solani AG-3 Rhs1AP];60S ribosomal protein L2 [Ashbya gossypii ATCC 10895] [Rhizoctonia solani];60S ribosomal protein L2, partial [Rhizoctonia solani AG-8 WAC10335]",inf,18116.43,1.00,93.5,3.00E-164,469,94,946,78.01,L8WLY4,254,96.85,GO:0005840;GO:0003735;GO:0006412,PF00181;PF03947;PF00181;PF03947,PTHR13691,0,0,0,0,Dikarya,Ceratobasidiaceae,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Cantharellales;Ceratobasidiaceae;mitosporic Ceratobasidiaceae;Rhizoctonia,GO:0005840;GO:0003735;GO:0006412;GO:0005840;0,PF00181;PF03947;PF00181;0,PTHR13691;PTHR13691;0,scm:SCHCODRAFT_63846;0;sla:SERLADRAFT_381313,0,K02938;0,0
PolyA_DEIso,Salix_HiSeq_c593562_g4_i2,Salix_HiSeq_c593562_g4,0,254,0.00,14.09,Treatment,inf,tr|S7PXD8|S7PXD8_GLOTA,Uncharacterized protein,Eukaryota,Fungi,Gloeophyllaceae,Gloeophyllum,tr|S7PXD8|S7PXD8_GLOTA,Gloeophyllum,51,52,"[('Uncharacterized', 1)]",Uncharacterized protein,inf,27435.04,1.00,54.17,9.00E-05,51,52,1298,11.09,S7PXD8,78,61.54,GO:0016021,0,0,gtr:GLOTRDRAFT_112232,0,0,0,Dikarya,Gloeophyllales,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Gloeophyllales;Gloeophyllaceae;Gloeophyllum,GO:0016021,0,0,gtr:GLOTRDRAFT_112232,0,0,0
PolyA_DEIso,Salix_HiSeq_c595559_g1_i4,Salix_HiSeq_c595559_g1,0,110,0.00,14.03,Treatment,inf,gi|751707793|gb|KIM56884.1|,hypothetical protein SCLCIDRAFT_1219916 [Scleroderma citrinum Foug A],Eukaryota,Fungi,Scleroderma citrinum,Scleroderma citrinum Foug A,gi|751707793|gb|KIM56884.1|;tr|S8DXR5|S8DXR5_FOMPI;gi|527295081|gb|EPS95928.1|;tr|F8NXP1|F8NXP1_SERL9;tr|F8PZ33|F8PZ33_SERL3;gi|597928776|ref|XP_007318732.1|;gi|749829991|gb|KIJ08409.1|;gi|751064097|gb|KIK98686.1|;gi|597976813|ref|XP_007362330.1|;tr|B8NZ80|B8NZ80_POSPM,Scleroderma citrinum Foug A;Fomitopsis;Fomitopsis pinicola FP-58527 SS1;Serpula;Serpula;Serpula lacrymans var. lacrymans S7.9;Paxillus involutus ATCC 200175;Paxillus rubicundulus Ve08.2h10;Dichomitus squalens LYAD-421 SS1;Postia,64;60;60;61;61;61;63;59;60;59,61;59;59;58;58;58;57;54;54;52,"[('hypothetical', 6), ('Putative', 2), ('lacrymans', 2), ('SS1]', 2), ('uncharacterized', 2)]","hypothetical protein SCLCIDRAFT_1219916 [Scleroderma citrinum Foug A];Uncharacterized protein;hypothetical protein FOMPIDRAFT_1025575 [Fomitopsis pinicola FP-58527 SS1];Putative uncharacterized protein;hypothetical protein SERLADRAFT_390385 [Serpula lacrymans var. lacrymans S7.9];hypothetical protein PAXINDRAFT_172921 [Paxillus involutus ATCC 200175];hypothetical protein PAXRUDRAFT_823598 [Paxillus rubicundulus Ve08.2h10];hypothetical protein DICSQDRAFT_43978, partial [Dichomitus squalens LYAD-421 SS1];Predicted protein",inf,14838.31,1.00,58,1.00E-09,64,61,634,23.66,751707793,137,36.50,0,0,0,0,0,0,0,Fungi,Scleroderma,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Boletales;Sclerodermatineae;Sclerodermataceae;Scleroderma;Scleroderma citrinum;Scleroderma citrinum Foug A,0,0,0,0;sla:SERLADRAFT_390385;ppl:POSPLDRAFT_91307,0,0,0
PolyA_DEIso,Salix_HiSeq_c596142_g1_i3,Salix_HiSeq_c596142_g1,1,59,0.15,14.02,Treatment,92.21,gi|827751849|gb|KLO06731.1|,mitochondrial ribosomal protein L31 [Schizopora paradoxa],Eukaryota,Fungi,Schizopora,Schizopora paradoxa,gi|827751849|gb|KLO06731.1|;laccaria|A0A0C9Y709|A0A0C9Y709_9AGAR;gi|750945939|gb|KIK03843.1|;gi|691794155|emb|CDO70701.1|;gi|695537841|ref|XP_009542362.1|;gi|754372042|gb|KIP04764.1|;tr|B0D3F5|B0D3F5_LACBS;laccaria|B0D3F5|B0D3F5_LACBS;gi|170094698|ref|XP_001878570.1|;gi|749764282|gb|KII88957.1|,Schizopora paradoxa;Laccaria amethystina;Laccaria amethystina LaAM-08-1;Trametes cinnabarina;Heterobasidion irregulare TC 32-1;Phlebiopsis gigantea 11061_1 CR5-6;Laccaria;Laccaria bicolor;Laccaria bicolor S238N-H82;Plicaturopsis crispa FD-325 SS-3,111;110;110;110;109;109;109;109;109;109,87;83;83;83;82;82;81;81;81;81,"[('hypothetical', 5), ('mitochondrial', 2), ('ribosomal', 2), ('[Laccaria', 2), ('Predicted', 2)]","mitochondrial ribosomal protein L31 [Schizopora paradoxa];Unplaced genomic scaffold K443scaffold_41, whole genome shotgun sequence;hypothetical protein K443DRAFT_676499 [Laccaria amethystina LaAM-08-1];hypothetical protein BN946_scf184798.g16 [Trametes cinnabarina];hypothetical protein HETIRDRAFT_309932 [Heterobasidion irregulare TC 32-1];hypothetical protein PHLGIDRAFT_25440 [Phlebiopsis gigantea 11061_1 CR5-6];Predicted protein;mitochondrial 54S ribosomal protein YmL31 [Laccaria bicolor S238N-H82];hypothetical protein PLICRDRAFT_53454 [Plicaturopsis crispa FD-325 SS-3]",1.96,138.09,1.00,81.97,8.00E-29,111,87,297,61.62,827751849,105,58.10,0,0,0,0,0,0,0,Fungi,Corticiaceae,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Corticiales;Corticiaceae;Schizopora;Schizopora paradoxa,0,PF09784;0,0,0;lbc:LACBIDRAFT_183856,0,0,0
PolyA_DEIso,Salix_HiSeq_c591133_g2_i1,Salix_HiSeq_c591133_g2,0,214,0.04,14.02,Treatment,316.34,tr|K5XD01|K5XD01_PHACS,Uncharacterized protein,Eukaryota,Fungi,Phanerochaetaceae,Phanerochaete,tr|K5XD01|K5XD01_PHACS;gi|599347755|ref|XP_007390315.1|;gi|628826019|ref|XP_007763313.1|;gi|646390039|gb|KDQ54730.1|;gi|599093041|ref|XP_007378509.1|;gi|749768993|gb|KII93422.1|;gi|648171162|gb|KDR84778.1|;laccaria|A0A0C9Y2G4|A0A0C9Y2G4_9AGAR;gi|807753353|ref|XP_012181471.1|;gi|750944361|gb|KIK02283.1|,Phanerochaete;Phanerochaete carnosa HHB-10118-sp;Coniophora puteana RWD-64-598 SS2;Jaapia argillacea MUCL 33604;Punctularia strigosozonata HHB-11173 SS5;Plicaturopsis crispa FD-325 SS-3;Galerina marginata CBS 339.88;Laccaria amethystina;Fibroporia radiculosa;Laccaria amethystina LaAM-08-1,348;348;347;344;340;340;337;332;330;332,72;72;70;69;67;67;67;64;64;64,"[('hypothetical', 7), ('PHACADRAFT_247077', 1), ('crispa', 1), ('SS-3]', 1), ('argillacea', 1)]","Uncharacterized protein;hypothetical protein PHACADRAFT_247077 [Phanerochaete carnosa HHB-10118-sp];hypothetical protein CONPUDRAFT_114942 [Coniophora puteana RWD-64-598 SS2];hypothetical protein JAAARDRAFT_37828 [Jaapia argillacea MUCL 33604];hypothetical protein PUNSTDRAFT_79239 [Punctularia strigosozonata HHB-11173 SS5];hypothetical protein PLICRDRAFT_131170 [Plicaturopsis crispa FD-325 SS-3];hypothetical protein GALMADRAFT_233127 [Galerina marginata CBS 339.88];Unplaced genomic scaffold K443scaffold_59, whole genome shotgun sequence;predicted protein [Fibroporia radiculosa];hypothetical protein K443DRAFT_522639 [Laccaria amethystina LaAM-08-1]",2.50,369.62,1.00,72.08,2.00E-116,348,72,1016,70.87,K5XD01,253,94.86,GO:0016021,PF03661,0,pco:PHACADRAFT_247077,0,0,0,Dikarya,Polyporales,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Polyporales;Phanerochaetaceae;Phanerochaete,GO:0016021;0;GO:0016021,PF03661;0;PF03661,0,pco:PHACADRAFT_247077;0,0,0,0
PolyA_DEIso,Salix_HiSeq_c596686_g2_i1,Salix_HiSeq_c596686_g2,0,57,0.00,13.99,Treatment,inf,tr|D8PWH4|D8PWH4_SCHCM,Putative uncharacterized protein,Eukaryota,Fungi,Schizophyllaceae,Schizophyllum,tr|D8PWH4|D8PWH4_SCHCM;gi|302692530|ref|XP_003035944.1|;gi|751182700|gb|KIL68641.1|;gi|628828977|ref|XP_007764792.1|;tr|S8FXP1|S8FXP1_FOMPI;gi|527305123|gb|EPT05896.1|;gi|751058626|gb|KIK93510.1|;gi|749842366|gb|KIJ17351.1|;gi|597971343|ref|XP_007360920.1|;gi|749901990|gb|KIJ69481.1|,Schizophyllum;Schizophyllum commune H4-8;Amanita muscaria Koide BX008;Coniophora puteana RWD-64-598 SS2;Fomitopsis;Fomitopsis pinicola FP-58527 SS1;Paxillus rubicundulus Ve08.2h10;Paxillus involutus ATCC 200175;Dichomitus squalens LYAD-421 SS1;Hydnomerulius pinastri MD-312,66;66;62;66;63;63;64;63;63;63,67;67;64;64;63;63;63;62;62;61,"[('hypothetical', 8), ('SS1]', 2), ('[Paxillus', 2), ('FOMPIDRAFT_1026780', 1), ('[Schizophyllum', 1)]",Putative uncharacterized protein;hypothetical protein SCHCODRAFT_50758 [Schizophyllum commune H4-8];hypothetical protein M378DRAFT_900973 [Amanita muscaria Koide BX008];hypothetical protein CONPUDRAFT_141905 [Coniophora puteana RWD-64-598 SS2];Uncharacterized protein;hypothetical protein FOMPIDRAFT_1026780 [Fomitopsis pinicola FP-58527 SS1];hypothetical protein PAXRUDRAFT_34026 [Paxillus rubicundulus Ve08.2h10];hypothetical protein PAXINDRAFT_168043 [Paxillus involutus ATCC 200175];hypothetical protein DICSQDRAFT_49122 [Dichomitus squalens LYAD-421 SS1];hypothetical protein HYDPIDRAFT_80257 [Hydnomerulius pinastri MD-312],inf,4628.90,1.00,63.04,7.00E-11,66,67,262,52.67,D8PWH4,369,12.47,GO:0016021;GO:0003676,PF00929;PF00929,0,scm:SCHCODRAFT_50758,0,K18416,0,Dikarya,Agaricales,Eukaryota;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Schizophyllaceae;Schizophyllum,GO:0016021;GO:0003676;0,PF00929;PF00929;0,0,scm:SCHCODRAFT_50758;0,0,K18416;0,0
